Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
121.11,121.81,120.62,121.06,33042283.0,0.0,1.0,117.48502967388,118.16407781831,117.00969597278,117.43652623499,33042283.0
120.96,121.81,120.05,120.57,33871405.0,0.0,1.0,117.33951935721,118.16407781831,116.45675676946,116.96119253389,33871405.0
116.9,118.07,116.061,116.77,59127931.0,0.0,1.0,113.40104011953,114.5360205895,112.58715241499,113.27493117842,59127931.0
116.37,117.42,115.21,116.11,45217971.0,0.0,1.0,112.88690366732,113.90547588396,111.76162388512,112.6346857851,45217971.0
116.26,116.82,115.65,115.72,32525579.0,0.0,1.0,112.78019610177,113.32343461731,112.18845414734,112.25635896178,32525579.0
115.2,115.57,112.27,112.34,45812403.0,0.0,1.0,111.75192319735,112.11084864512,108.90962167852,108.97752649297,45812403.0
111.38,114.24,111.0,114.175,38106701.0,0.0,1.0,108.04626046632,110.8206571707,107.67763433078,110.75760270015,38106701.0
114.92,115.05,113.32,113.69,27583101.0,0.0,1.0,111.48030393957,111.60641288068,109.92819389517,110.28711934294,27583101.0
115.76,117.49,115.5,117.29,46674697.0,0.0,1.0,112.29516171289,113.9733806984,112.04294383067,113.77936694285,46674697.0
117.64,119.75,116.76,118.78,43295820.0,0.0,1.0,114.11889101507,116.16573613613,113.26523049064,115.22476942171,43295820.0
119.2,119.92,118.85,119.3,34287096.0,0.0,1.0,115.63219830837,116.33064782835,115.29267423615,115.72920518614,34287096.0
119.27,119.73,117.34,117.75,32482528.0,0.0,1.0,115.70010312281,116.14633476058,113.82787038174,114.22559858062,32482528.0
117.33,119.35,117.12,118.88,42803172.0,0.0,1.0,113.81816969396,115.77770862503,113.61445525064,115.32177629948,42803172.0
119.21,119.23,117.92,118.03,21388308.0,0.0,1.0,115.64189899614,115.6613003717,114.39051027284,114.49721783839,21388308.0
118.29,118.41,117.6,117.81,13046445.0,0.0,1.0,114.74943572061,114.86584397394,114.08008826396,114.28380270729,13046445.0
117.99,119.41,117.75,118.3,39180322.0,0.0,1.0,114.45841508728,115.83591275169,114.22559858062,114.75913640839,39180322.0
118.75,118.81,116.86,117.34,34852374.0,0.0,1.0,115.19566735838,115.25387148504,113.36223736842,113.82787038174,34852374.0
117.05,118.11,116.08,116.28,33386563.0,0.0,1.0,113.54655043619,114.57482334061,112.60558372177,112.79959747732,33386563.0
116.55,116.79,114.22,115.2,41569509.0,0.0,1.0,113.06151604732,113.29433255398,110.80125579515,111.75192319735,41569509.0
115.29,119.25,115.11,119.03,57776977.0,0.0,1.0,111.83922938734,115.68070174725,111.66461700735,115.46728661615,57776977.0
118.98,119.86,117.81,118.28,32084249.0,0.0,1.0,115.41878317726,116.27244370168,114.28380270729,114.73973503283,32084249.0
117.52,118.6,116.86,118.23,34309450.0,0.0,1.0,114.00248276174,115.05015704171,113.36223736842,114.69123159394,34309450.0
117.64,117.69,115.08,115.62,46361357.0,0.0,1.0,114.11889101507,114.16739445396,111.63551494402,112.159352084,46361357.0
116.04,116.94,115.51,116.17,29212727.0,0.0,1.0,112.56678097066,113.43984287064,112.05264451845,112.69288991177,29212727.0
115.19,115.39,112.851,113.18,46886161.0,0.0,1.0,111.74222250957,111.93623626512,109.4732316384,109.79238426628,46886161.0
112.18,112.68,109.79,112.48,65003609.0,0.0,1.0,108.82231548853,109.3073498774,106.50385110969,109.11333612185,65003609.0
111.94,112.8,110.35,110.49,53323105.0,0.0,1.0,108.58949898187,109.42375813073,107.04708962524,107.18289925412,53323105.0
111.07,111.99,108.8,111.34,56238467.0,0.0,1.0,107.74553914522,108.63800242075,105.54348301972,108.00745771521,56238467.0
112.02,112.25,108.98,108.98,44772827.0,0.0,1.0,108.66710448409,108.89022030297,105.71809539971,105.71809539971,44772827.0
108.91,109.52,105.81,106.03,96453327.0,0.0,1.0,105.65019058527,106.2419325397,102.64297737423,102.85639250534,96453327.0
107.28,107.37,105.57,107.33,47590610.0,0.0,1.0,104.06897847753,104.15628466753,102.41016086757,104.11748191642,47590610.0
107.4,107.72,106.451,107.23,32789367.0,0.0,1.0,104.18538673086,104.49580873974,103.26479146077,104.02047503864,32789367.0
107.27,108.85,107.2,108.61,32657354.0,0.0,1.0,104.05927778975,105.5919864586,103.99137297531,105.35916995194,32657354.0
109.0,109.0,107.95,108.03,13596680.0,0.0,1.0,105.73749677527,105.73749677527,104.71892455862,104.79653006084,13596680.0
107.59,107.69,106.1807,106.82,26704210.0,0.0,1.0,104.36969979863,104.46670667641,103.00258187014,103.62274683976,26704210.0
106.96,109.43,106.86,108.74,30931243.0,0.0,1.0,103.75855646865,106.1546263497,103.66154959087,105.48527889305,30931243.0
108.58,108.7,107.18,107.32,25213777.0,0.0,1.0,105.33006788861,105.44647614194,103.97197159975,104.10778122864,25213777.0
107.01,107.03,104.82,105.26,40912316.0,0.0,1.0,103.80705990753,103.82646128309,101.68260928425,102.10943954646,40912316.0
102.61,105.368,102.0,105.35,67649387.0,0.0,1.0,99.538757285414,102.21420697446,98.947015330984,102.19674573646,67649387.0
105.75,105.85,102.41,102.71,55790992.0,0.0,1.0,102.58477324756,102.68178012534,99.344743529863,99.63576416319,55790992.0
100.56,102.37,99.87,100.7,68457388.0,0.0,1.0,97.550116291017,99.305940778753,96.880768834366,97.685925919903,68457388.0
98.68,100.13,96.43,96.45,81094428.0,0.0,1.0,95.726386988838,97.132986716582,93.54373223889,93.563133614445,81094428.0
98.55,99.11,96.76,96.96,70798016.0,0.0,1.0,95.60027804773,96.143516563272,93.863854935549,94.0578686911,70798016.0
98.97,99.06,97.34,98.53,49739377.0,0.0,1.0,96.007706934387,96.095013124385,94.426494826647,95.580876672175,49739377.0
100.55,100.69,98.8399,99.96,49154227.0,0.0,1.0,97.540415603239,97.676225232125,95.881500986401,96.968075024364,49154227.0
100.32,101.19,97.3,97.39,62439631.0,0.0,1.0,97.317299784356,98.161259621002,94.387692075536,94.474998265534,62439631.0
97.96,100.48,95.74,99.52,63170127.0,0.0,1.0,95.027937468855,97.472510788796,92.874384782239,96.541244762152,63170127.0
96.2,97.71,95.36,97.13,79833891.0,0.0,1.0,93.320616420006,94.785420274416,92.505758646692,94.222780383318,79833891.0
98.41,98.65,95.5,96.66,53087747.0,0.0,1.0,95.464468418844,95.697284925505,92.641568275578,93.766848057773,53087747.0
95.1,98.1897,93.42,96.79,72334416.0,0.0,1.0,92.253540764476,95.250762267105,90.623825217848,93.892956998881,72334416.0
97.06,97.88,94.94,96.3,52161463.0,0.0,1.0,94.154875568875,94.950331966634,92.098329760035,93.417623297782,52161463.0
98.63,101.46,98.37,101.42,65800467.0,0.0,1.0,95.67788354995,98.423178190996,95.425665667734,98.384375439886,65800467.0
101.52,101.53,99.21,99.44,51794525.0,0.0,1.0,98.481382317661,98.491083005439,96.240523441048,96.463639259932,51794525.0
99.93,100.88,98.07,99.99,75077002.0,0.0,1.0,96.938972961031,97.860538299898,95.134645034408,96.997177087697,75077002.0
96.04,96.6289,93.34,93.42,133369674.0,0.0,1.0,93.165405415565,93.736678918785,90.546219715628,90.623825217848,133369674.0
93.79,94.52,92.39,94.09,55678825.0,0.0,1.0,90.982750665617,91.690900873378,89.624654376761,91.273771298944,55678825.0
94.79,97.34,94.35,97.34,64416504.0,0.0,1.0,91.952819443372,94.426494826647,91.52598918116,94.426494826647,64416504.0
96.47,96.71,95.4,96.43,40943541.0,0.0,1.0,93.58253499,93.815351496661,92.544561397802,93.54373223889,40943541.0
95.42,96.04,94.28,94.48,37357215.0,0.0,1.0,92.563962773357,93.165405415565,91.458084366717,91.652098122268,37357215.0
95.0,96.84,94.08,96.35,45964294.0,0.0,1.0,92.1565338867,93.941460437769,91.264070611166,93.466126736669,45964294.0
95.86,97.33,95.19,96.6,46471652.0,0.52,1.0,93.491364592283,94.925041891998,92.83791983663,94.213079695541,46471652.0
96.52,96.92,93.69,94.02,46418064.0,0.0,1.0,94.135056441134,94.525172713166,91.374983816513,91.696829740939,46418064.0
93.13,95.7,93.04,95.01,54021375.0,0.0,1.0,90.82882103567,93.33531808347,90.741044874463,92.662367514216,54021375.0
94.29,95.94,93.93,94.99,44331195.0,0.0,1.0,91.96015822456,93.569387846689,91.609053579732,92.642861700615,44331195.0
95.92,96.35,94.1,94.27,42343601.0,0.0,1.0,93.549882033087,93.969257025521,91.774852995345,91.940652410959,42343601.0
93.79,94.72,92.59,93.7,50074711.0,0.0,1.0,91.472512884521,92.379533216994,90.302164068428,91.384736723314,50074711.0
94.19,94.5,93.01,93.99,40351381.0,0.0,1.0,91.862629156552,92.164969267377,90.71178615406,91.667571020537,40351381.0
95.02,96.85,94.61,96.64,49057916.0,0.0,1.0,92.672120421017,94.45690236556,92.272251242185,94.252091322744,49057916.0
96.67,98.21,96.15,98.12,44863243.0,0.0,1.0,94.281350043146,95.783297690466,93.774198889505,95.695521529259,44863243.0
98.84,98.89,96.091,96.26,39020983.0,0.0,1.0,96.397730818915,96.446495352919,93.716656739381,93.881480864314,39020983.0
96.0,96.7599,95.8,96.04,35374173.0,0.0,1.0,93.627905287494,94.369028675285,93.432847151478,93.666916914697,35374173.0
96.31,96.9,95.92,96.88,34280758.0,0.0,1.0,93.930245398318,94.505666899564,93.549882033087,94.486161085962,34280758.0
96.4,96.5,94.55,94.69,31942633.0,0.0,1.0,94.018021559525,94.115550627533,92.213733801381,92.350274496591,31942633.0
93.98,96.38,93.32,96.1,36255745.0,0.0,1.0,91.657818113736,93.998515745923,91.014126264884,93.725434355502,36255745.0
96.05,96.76,95.25,96.76,27582659.0,0.0,1.0,93.676669821498,94.369126204353,92.896437277435,94.369126204353,27582659.0
97.2,98.0237,96.58,96.91,28991131.0,0.0,1.0,94.798254103587,95.601601036768,94.193573881939,94.515419806365,28991131.0
96.86,98.23,96.65,96.69,35216277.0,0.0,1.0,94.466655272361,95.802803504068,94.261844229544,94.300855856748,35216277.0
97.65,100.77,97.42,100.53,50407147.0,0.0,1.0,95.237134909623,98.280041831466,95.012818053205,98.045972068247,50407147.0
100.51,100.89,99.64,100.75,33169560.0,0.0,1.0,98.026466254646,98.397076713075,97.177963362978,98.260536017864,33169560.0
100.58,101.7099,100.45,101.5,36955742.0,0.0,1.0,98.094736602251,99.196717541671,97.967948813841,98.992004027923,36955742.0
102.37,103.75,101.37,103.01,46055100.0,0.0,1.0,99.840506919591,101.1864080581,98.865216239513,100.46469295484,46055100.0
102.39,102.83,100.96,101.87,35915810.0,0.0,1.0,99.860012733193,100.28914063243,98.465347060681,99.352861579552,35915810.0
100.78,101.76,100.4,101.03,31182194.0,0.0,1.0,98.289794738267,99.245579604743,97.919184279837,98.533617408286,31182194.0
101.31,101.58,100.27,101.12,27201683.0,0.0,1.0,98.806698798708,99.070027282329,97.792396491427,98.621393569493,27201683.0
101.41,102.24,100.15,101.17,33513577.0,0.0,1.0,98.904227866716,99.713719131181,97.675361609818,98.670158103497,33513577.0
102.24,102.28,101.5,102.26,27408237.0,0.0,1.0,99.713719131181,99.752730758384,98.992004027923,99.733224944782,27408237.0
101.91,102.91,101.78,102.52,25076062.0,0.0,1.0,99.391873206755,100.36716388683,99.265085418345,99.986800521603,25076062.0
103.96,105.18,103.85,104.58,40067734.0,0.0,1.0,101.39121910092,102.58107373061,101.28393712611,101.99589932256,40067734.0
104.61,106.31,104.59,105.97,38303493.0,0.0,1.0,102.02515804297,103.6831521991,102.00565222936,103.35155336787,38303493.0
105.52,106.47,104.96,105.8,34420705.0,0.0,1.0,102.91267256184,103.83919870791,102.36650978099,103.18575395226,34420705.0
106.34,106.5,105.19,105.92,44205171.0,0.0,1.0,103.7124109195,103.86845742831,102.59082663741,103.30278883387,44205171.0
105.93,107.65,105.1401,105.91,35502678.0,0.0,1.0,103.31254174067,104.9900417104,102.54215963248,103.29303592707,35502678.0
105.25,107.29,105.21,106.72,32444375.0,0.0,1.0,102.64934407822,104.63893706558,102.61033245101,104.08302137793,32444375.0
106.48,107.07,105.9,106.13,25703495.0,0.0,1.0,103.84895161471,104.42437311596,103.28328302027,103.50759987668,25703495.0
105.47,106.25,104.89,105.67,26132955.0,0.0,1.0,102.86390802783,103.62463475829,102.29823943339,103.05896616385,26132955.0
106.0,106.19,105.06,105.19,19411372.0,0.0,1.0,103.38081208827,103.56611731749,102.464038849,102.59082663741,19411372.0
104.89,107.79,104.88,107.68,31190083.0,0.0,1.0,102.29823943339,105.12658240561,102.28848652659,105.01930043081,31190083.0
108.65,110.42,108.6,109.56,45601149.0,0.0,1.0,105.96533239048,107.69159689422,105.91656785648,106.85284690935,45601149.0
109.72,109.9,108.88,108.99,25888449.0,0.0,1.0,107.00889341816,107.18444574058,106.1896492469,106.29693122171,25888449.0
108.78,110.0,108.2,109.99,25873950.0,0.0,1.0,106.09212017889,107.28197480859,105.52645158445,107.27222190179,25873950.0
110.42,112.19,110.27,111.12,37356204.0,0.0,1.0,107.69159689422,109.41786139796,107.54530329221,108.37430037027,37356204.0
109.51,110.73,109.42,109.81,26578652.0,0.0,1.0,106.80408237535,107.99393700504,106.71630621414,107.09666957937,26578652.0
110.23,110.98,109.2,110.96,26404077.0,0.0,1.0,107.506291665,108.23775967506,106.50174226452,108.21825386146,26404077.0
109.95,110.42,108.121,108.54,31801870.0,0.0,1.0,107.23321027458,107.69159689422,105.44940362072,105.85805041567,31801870.0
108.91,109.77,108.17,108.66,23581740.0,0.0,1.0,106.2189079673,107.05765795217,105.49719286404,105.97508529728,23581740.0
108.97,110.61,108.83,109.02,29407518.0,0.0,1.0,106.27742540811,107.87690212343,106.1408847129,106.32618994211,29407518.0
109.34,110.5,108.66,110.44,27232325.0,0.0,1.0,106.63828295974,107.76962014863,105.97508529728,107.71110270782,27232325.0
110.8,112.34,110.8,112.04,33257316.0,0.0,1.0,108.06220735265,109.56415499997,108.06220735265,109.27156779595,33257316.0
111.62,112.39,111.33,112.1,25473923.0,0.0,1.0,108.86194571031,109.61291953397,108.57911141309,109.33008523675,25473923.0
112.11,112.3,109.73,109.85,46938969.0,0.0,1.0,109.33983814355,109.52514337277,107.01864632497,107.13568120657,46938969.0
108.89,108.95,106.94,107.48,60821461.0,0.0,1.0,106.1994021537,106.2579195945,104.29758532755,104.82424229479,60821461.0
107.88,108.0,106.23,106.91,32384879.0,0.0,1.0,105.21435856682,105.33139344843,103.60512894469,104.26832660715,32384879.0
106.64,108.09,106.06,107.13,30611030.0,0.0,1.0,104.00499812352,105.41916960964,103.43932952908,104.48289055676,30611030.0
106.93,106.93,105.52,105.97,31552525.0,0.0,1.0,104.28783242075,104.28783242075,102.91267256184,103.35155336787,31552525.0
105.01,106.48,104.62,105.68,33683121.0,0.0,1.0,102.415274315,103.84895161471,102.03491094977,103.06871907065,33683121.0
105.0,105.65,104.51,105.08,28031588.0,0.0,1.0,102.4055214082,103.03946035025,101.92762897496,102.4835446626,28031588.0
103.91,105.3,103.91,104.35,56016165.0,0.0,1.0,101.34245456691,102.69810861222,101.34245456691,101.77158246615,56016165.0
96.0,98.71,95.68,97.82,114602142.0,0.0,1.0,93.627905287494,96.270943030505,93.315812269869,95.402934325236,114602142.0
97.61,97.88,94.25,94.83,82242690.0,0.0,1.0,95.198123282419,95.46145176604,91.921146597357,92.486815191802,82242690.0
93.99,94.72,92.51,93.74,68531478.0,0.0,1.0,91.667571020537,92.379533216994,90.224140814021,91.423748350517,68531478.0
93.965,94.08,92.4,93.64,48160104.0,0.0,1.0,91.643188753535,91.755347181744,90.116858839213,91.326219282509,48160104.0
94.2,95.74,93.68,95.18,56831277.0,0.0,1.0,91.872382063353,93.374329710673,91.365230909713,92.82816692983,56831277.0
95.2,95.9,93.82,94.19,41025475.0,0.0,1.0,92.847672743431,93.530376219486,91.501771604924,91.862629156552,41025475.0
94.0,94.07,92.68,93.24,35890500.0,0.57,1.0,92.237770888283,92.306458590009,90.94251708432,91.492018698123,35890500.0
93.37,93.45,91.85,92.72,43699886.0,0.0,1.0,91.619581572755,91.698081803299,90.128077192434,90.981767199592,43699886.0
93.0,93.77,92.59,92.79,32936436.0,0.0,1.0,91.256518006493,92.012082725472,90.854204324959,91.050454901317,32936436.0
93.33,93.57,92.11,93.42,33686836.0,0.0,1.0,91.580331457484,91.815832149114,90.3832029417,91.668644216845,33686836.0
93.48,93.57,92.46,92.51,28719109.0,0.0,1.0,91.727519389752,91.815832149114,90.726641450326,90.775704094416,28719109.0
92.72,92.78,89.47,90.34,76314690.0,0.0,1.0,90.981767199592,91.040642372499,87.792695333774,88.646385340931,76314690.0
90.0,91.67,90.0,90.52,44392765.0,0.0,1.0,88.312759361122,89.951451673712,88.312759361122,88.823010859653,44392765.0
92.39,94.39,91.65,93.88,61259756.0,0.0,1.0,90.657953748601,92.620459512182,89.931826616076,92.120020542469,61259756.0
94.55,94.7,93.01,93.49,46916939.0,0.0,1.0,92.777459973268,92.924647905537,91.266330535311,91.73733191857,46916939.0
94.16,95.21,93.89,94.56,42062391.0,0.0,1.0,92.39477134937,93.42508687525,92.129833071286,92.787272502086,42062391.0
94.64,94.64,93.57,94.2,30442100.0,0.0,1.0,92.865772732629,92.865772732629,91.815832149114,92.434021464641,30442100.0
94.64,95.43,94.52,95.22,32025968.0,0.0,1.0,92.865772732629,93.640962509243,92.748022386814,93.434899404067,32025968.0
95.87,97.19,95.67,96.43,38018643.0,0.0,1.0,94.072713777231,95.367967581194,93.876463200873,94.622215391034,38018643.0
97.22,98.09,96.84,97.9,35140174.0,0.0,1.0,95.397405167648,96.251095174805,95.024529072568,96.064657127265,35140174.0
98.67,99.74,98.11,99.62,38642108.0,0.0,1.0,96.820221846244,97.870162429759,96.270720232441,97.752412083945,38642108.0
99.68,100.73,98.64,100.41,56331159.0,0.0,1.0,97.811287256852,98.841602782732,96.79078425979,98.527601860559,56331159.0
99.44,100.47,99.245,100.35,36341240.0,0.0,1.0,97.575786565222,98.586477033466,97.384442253273,98.468726687651,36341240.0
99.6,100.4,98.82,99.86,42307212.0,0.0,1.0,97.732787026309,98.517789331741,96.967409778512,97.987912775574,42307212.0
99.02,99.54,98.33,98.46,29173285.0,0.0,1.0,97.16366035487,97.673911853401,96.486595866435,96.614158741068,29173285.0
97.6,97.84,96.63,97.72,40191600.0,0.0,1.0,95.770281262728,96.005781954358,94.818465967392,95.888031608543,40191600.0
97.79,98.27,97.45,97.92,28504888.0,0.0,1.0,95.956719310268,96.427720693528,95.62309333046,96.084282184901,28504888.0
97.99,101.89,97.55,98.63,23292504.0,0.0,1.0,96.152969886626,99.979856125608,95.721218618639,96.780971730972,23292504.0
99.25,99.87,98.96,99.03,22409450.0,0.0,1.0,97.389348517682,97.997725304392,97.104785181963,97.173472883688,22409450.0
99.02,99.56,98.68,98.94,20848131.0,0.0,1.0,97.16366035487,97.693536911037,96.830034375062,97.085160124327,20848131.0
98.5,99.99,98.46,99.65,26601354.0,0.0,1.0,96.653408856339,98.115475650207,96.614158741068,97.781849670398,26601354.0
98.53,99.3457,98.48,98.83,31712936.0,0.0,1.0,96.682846442793,97.483254418469,96.633783798704,96.97722230733,31712936.0
98.69,99.12,97.1,97.34,38020494.0,0.0,1.0,96.83984690388,97.261785643049,95.279654821833,95.515155513463,38020494.0
97.32,98.475,96.75,97.46,31931944.0,0.0,1.0,95.495530455827,96.628877534295,94.936216313207,95.632905859278,31931944.0
97.82,98.41,97.03,97.14,29445227.0,0.0,1.0,95.986156896722,96.565096096978,95.210967120108,95.318904937105,29445227.0
96.45,97.75,96.07,97.55,31326815.0,0.0,1.0,94.641840448669,95.917469194997,94.268964353589,95.721218618639,31326815.0
96.62,96.65,95.3,95.33,61008219.0,0.0,1.0,94.808653438574,94.838091025027,93.513399634611,93.542837221064,61008219.0
96.0,96.57,95.03,95.1,34411901.0,0.0,1.0,94.200276651864,94.759590794484,93.248461356527,93.317149058253,34411901.0
94.94,96.35,94.676,95.91,35546358.0,0.0,1.0,93.160148597166,94.54371516049,92.901097836374,94.111963892503,35546358.0
96.25,96.89,95.35,95.55,29219122.0,0.0,1.0,94.445589872311,95.073591716657,93.5624622787,93.758712855058,29219122.0
95.94,96.29,95.25,96.1,32240187.0,0.0,1.0,94.141401478956,94.484839987583,93.464336990521,94.298401940043,32240187.0
92.91,94.655,92.65,93.4,75311356.0,0.0,1.0,91.168205247132,92.880491525856,90.913079497867,91.649019159209,75311356.0
93.0,93.05,91.5,92.04,46622188.0,0.0,1.0,91.256518006493,91.305580650583,89.784638683808,90.314515239974,46622188.0
92.9,93.66,92.14,93.59,40444914.0,0.0,1.0,91.158392718314,91.904144908475,90.412640528153,91.835457206749,40444914.0
93.97,94.55,93.63,94.4,36531006.0,0.0,1.0,92.20833330183,92.777459973268,91.874707322021,92.630272040999,36531006.0
94.44,95.77,94.3,95.6,35836356.0,0.0,1.0,92.669522156271,93.974588489052,92.53214675282,93.807775499148,35836356.0
95.49,96.465,95.33,95.89,26026540.0,0.0,1.0,93.699837682151,94.656559241896,93.542837221064,94.092338834867,26026540.0
95.39,95.4,94.46,94.99,27705210.0,0.0,1.0,93.601712393972,93.61152492279,92.689147213907,93.209211241256,27705210.0
94.6,95.66,94.37,95.53,30949090.0,0.0,1.0,92.826522617357,93.866650672055,92.600834454546,93.739087797422,30949090.0
95.7,96.5,95.62,95.94,25139558.0,0.0,1.0,93.905900787327,94.690903092759,93.827400556784,94.141401478956,25139558.0
96.49,96.89,96.05,96.68,28912103.0,0.0,1.0,94.681090563941,95.073591716657,94.249339295953,94.867528611481,28912103.0
96.75,97.65,96.73,96.98,23794945.0,0.0,1.0,94.936216313207,95.819343906818,94.916591255571,95.161904476018,23794945.0
97.17,97.7,97.12,97.42,24167463.0,0.0,1.0,95.348342523558,95.868406550907,95.299279879469,95.593655744006,24167463.0
97.41,97.67,96.84,96.87,25892171.0,0.0,1.0,95.583843215188,95.838968964454,95.024529072568,95.053966659021,25892171.0
97.39,98.99,97.32,98.79,38918997.0,0.0,1.0,95.564218157552,97.134222768417,95.495530455827,96.937972192059,38918997.0
98.92,99.3,98.5,98.78,30136990.0,0.0,1.0,97.065535066691,97.438411161772,96.653408856339,96.928159663241,30136990.0
98.7,100.13,98.6,99.83,36493867.0,0.0,1.0,96.849659432698,98.252851053658,96.751534144518,97.95847518912,36493867.0
99.56,100.0,99.34,99.87,23779924.0,0.0,1.0,97.693536911037,98.125288179025,97.477661277043,97.997725304392,23779924.0
100.0,100.46,99.735,99.96,26275968.0,0.0,1.0,98.125288179025,98.576664504648,97.86525616535,98.086038063753,26275968.0
99.83,101.0,99.13,99.43,32702028.0,0.0,1.0,97.95847518912,99.106541060815,97.271598171867,97.565974036404,32702028.0
99.26,99.3,98.31,98.66,28313669.0,0.0,1.0,97.3991610465,97.438411161772,96.466970808799,96.810409317426,28313669.0
98.25,98.84,96.92,97.34,40382921.0,0.0,1.0,96.408095635892,96.987034836148,95.103029303111,95.515155513463,40382921.0
96.82,97.97,96.42,96.67,56239822.0,0.0,1.0,95.004904014932,96.133344828991,94.612402862216,94.857716082663,56239822.0
104.265,104.35,102.75,102.95,92344820.0,0.0,1.0,102.31033171986,102.39373821481,100.82373360395,101.01998418031,92344820.0
102.83,104.45,102.82,104.34,39869839.0,0.0,1.0,100.90223383449,102.49186350299,100.89242130567,102.38392568599,39869839.0
104.19,104.55,103.68,104.21,27733688.0,0.0,1.0,102.23673775373,102.58998879117,101.73629878401,102.25636281136,27733688.0
104.41,106.15,104.41,106.05,38167871.0,0.0,1.0,102.45261338772,104.15999340203,102.45261338772,104.06186811386,38167871.0
106.05,106.07,104.0,104.48,33816556.0,0.0,1.0,104.06186811386,104.08149317149,102.05029970619,102.52130108945,33816556.0
104.81,105.84,104.77,105.79,30202641.0,0.0,1.0,102.84511454044,103.85580500868,102.80586442516,103.80674236459,30202641.0
105.58,106.0,105.28,105.87,27408650.0,0.57,1.0,104.158461324,104.57280640599,103.86250055115,104.44455673775,27408650.0
106.27,107.65,106.18,107.48,40553402.0,0.0,1.0,104.83917110155,106.20059065665,104.7503828697,106.03287955203,40553402.0
107.52,108.37,107.16,108.37,28037220.0,0.0,1.0,106.07234098841,106.91089651148,105.717188061,106.91089651148,28037220.0
108.23,108.94,108.01,108.81,26315204.0,0.0,1.0,106.77278148415,107.47322197989,106.55574358406,107.34497231166,26315204.0
108.71,108.9,107.76,108.0,24008505.0,0.0,1.0,107.24631872071,107.43376054351,106.30910960669,106.54587822497,24008505.0
108.52,108.93,107.85,107.93,27484506.0,0.0,1.0,107.0588768979,107.46335662079,106.39789783855,106.4768207113,27484506.0
107.78,108.44,107.78,108.18,18660434.0,0.0,1.0,106.32884032488,106.97995402514,106.32884032488,106.72345468868,18660434.0
108.14,109.54,108.08,109.48,25868209.0,0.0,1.0,106.6839932523,108.06514352558,106.62480109773,108.00595137101,25868209.0
109.63,110.23,109.21,109.38,33794448.0,0.0,1.0,108.15393175744,108.74585330313,107.73958667545,107.90729778007,33794448.0
109.1,109.37,108.34,109.22,25355976.0,0.0,1.0,107.63106772541,107.89743242097,106.8813004342,107.74945203455,25355976.0
109.23,109.6,109.02,109.08,21984703.0,0.0,1.0,107.75931739364,108.12433568015,107.55214485265,107.61133700722,21984703.0
108.77,109.69,108.36,109.36,25368072.0,0.0,1.0,107.30551087528,108.21312391201,106.90103115239,107.88756706188,25368072.0
108.86,109.1,107.85,108.51,25820230.0,0.0,1.0,107.39429910713,107.63106772541,106.39789783855,107.04901153881,25820230.0
108.59,109.32,108.53,108.85,21257669.0,0.0,1.0,107.12793441157,107.8481056255,107.068742257,107.38443374804,21257669.0
108.565,108.75,107.68,108.03,23675081.0,0.0,1.0,107.10327101383,107.28578015709,106.23018673393,106.57547430225,23675081.0
107.39,107.88,106.68,107.57,25086248.0,0.0,1.0,105.94409132018,106.42749391583,105.24365082444,106.12166778389,25086248.0
107.41,107.95,106.31,106.94,27766291.0,0.0,1.0,105.96382203837,106.49655142949,104.87863253793,105.50015016091,27766291.0
106.62,107.44,106.29,106.82,24970300.0,0.0,1.0,105.18445866987,105.99341811565,104.85890181974,105.38176585177,24970300.0
105.8,106.5,105.5,106.0,24863945.0,0.0,1.0,104.37549922409,105.06607436073,104.07953845124,104.57280640599,24863945.0
105.66,106.5699,105.64,106.1,29662406.0,0.0,1.0,104.23738419676,105.13503322081,104.21765347857,104.67145999694,29662406.0
106.14,106.8,105.62,106.73,26701523.0,0.0,1.0,104.71092143332,105.36203513358,104.19792276038,105.29297761992,26701523.0
107.7,108.0,106.82,107.73,26802450.0,0.0,1.0,106.24991745212,106.54587822497,105.38176585177,106.27951352941,26802450.0
107.9,108.3,107.51,107.7,26880391.0,0.0,1.0,106.44722463402,106.84183899782,106.06247562932,106.24991745212,26880391.0
107.83,108.76,107.07,108.36,42364328.0,0.0,1.0,106.37816712036,107.29564551618,105.62839982914,106.90103115239,42364328.0
107.25,107.27,105.24,105.52,53002026.0,0.0,1.0,105.80597629285,105.82570701104,103.82303911478,104.09926916943,53002026.0
104.64,105.72,103.13,103.13,46556984.0,0.0,1.0,103.23111756908,104.29657635133,101.74144834575,101.74144834575,46556984.0
102.65,105.72,102.53,105.44,45292770.0,0.0,1.0,101.26791110919,104.29657635133,101.14952680006,104.02034629667,45292770.0
107.51,108.79,107.24,107.95,62176190.0,0.0,1.0,106.06247562932,107.32524159347,105.79611093376,106.49655142949,62176190.0
108.73,113.03,108.6,111.77,112340318.0,0.0,1.0,107.2660494389,111.50815384971,107.13779977066,110.26511860375,112340318.0
113.86,115.73,113.49,115.57,90613177.0,0.0,1.0,112.32697865458,114.17180080533,111.96196036807,114.01395505981,90613177.0
115.12,116.13,114.04,114.92,79886911.0,0.0,1.0,113.57001390054,114.56641516913,112.50455511829,113.37270671864,79886911.0
